Lab_Name,Test_Name,Price,City,Area,Latitude,Longitude
MedPlus Diagnostics,COVID RT-PCR,932,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,CRP Test,576,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Cholesterol Test,396,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Creatinine Test,336,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Dengue IgG IgM,1135,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Diabetes Profile,813,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Electrolytes Test,485,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Fasting Blood Sugar,165,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Ferritin Test,786,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Fever Profile,1516,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Full Body Checkup,3462,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,HIV Test,324,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,HbA1c,449,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Hepatitis B Test,578,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Iron Profile,1041,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Lipid Profile,686,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Liver Function Test,1107,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Malaria Parasite Test,306,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Pap Smear Test,1550,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Post Lunch Blood Sugar,109,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Potassium Test,180,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Pregnancy Test,290,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Prolactin Test,606,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Rheumatoid Factor,509,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Senior Citizen Checkup,3483,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Sodium Test,341,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,T3 T4 TSH,766,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,TSH Test,382,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Thyroid Profile,959,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Triglycerides Test,599,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Uric Acid Test,286,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Vitamin D Test,1192,Hyderabad,Abids,17.3895,78.4769
MedPlus Diagnostics,Women Health Checkup,1726,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Bilirubin Test,339,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Blood Group Test,253,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Blood Sugar Test,84,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,CBC with ESR,499,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Calcium Test,375,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Cardiac Risk Profile,1205,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Creatinine Test,324,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Dengue IgG IgM,526,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Dengue NS1 Antigen,647,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,ESR,320,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Electrolytes Test,479,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Fasting Blood Sugar,130,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Fever Profile,920,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Full Body Checkup,2496,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,HIV Test,365,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,HbA1c,395,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Insulin Test,689,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Lipid Profile,996,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Liver Function Test,681,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,PSA Test,1260,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Pap Smear Test,1712,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Post Lunch Blood Sugar,81,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Potassium Test,348,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Pregnancy Test,342,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Prolactin Test,588,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,T3 T4 TSH,813,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Typhoid Test,655,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Urine Routine Test,242,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Vitamin B12 Test,920,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Vitamin D Test,1314,Hyderabad,Abids,17.3895,78.4769
MedQuest Diagnostics,Women Health Checkup,2859,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Anemia Profile,1982,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Bilirubin Test,267,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Blood Group Test,197,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Blood Sugar Test,131,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,CBC with ESR,535,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,CRP Test,469,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Calcium Test,220,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Cardiac Risk Profile,2390,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Cholesterol Test,281,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Complete Blood Count,407,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Dengue IgG IgM,1167,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Dengue NS1 Antigen,1003,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Diabetes Profile,1289,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,ESR,219,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Electrolytes Test,514,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Fasting Blood Sugar,154,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Ferritin Test,1054,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Fever Profile,746,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Full Body Checkup,1679,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,HIV Test,563,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Hepatitis B Test,929,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Insulin Test,1319,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Iron Profile,1262,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Kidney Function Test,539,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Liver Function Test,838,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Malaria Parasite Test,697,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,PSA Test,1117,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Pap Smear Test,923,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Post Lunch Blood Sugar,175,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Potassium Test,303,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Pregnancy Test,233,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Rheumatoid Factor,694,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Senior Citizen Checkup,3180,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Sodium Test,270,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,T3 T4 TSH,598,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Thyroid Profile,740,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Triglycerides Test,436,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Typhoid Test,349,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Uric Acid Test,441,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Urine Routine Test,105,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Vitamin B12 Test,1298,Hyderabad,Abids,17.3895,78.4769
Medicover Diagnostics,Women Health Checkup,2136,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Anemia Profile,1195,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Bilirubin Test,394,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Blood Group Test,105,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Blood Sugar Test,127,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,CRP Test,834,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Calcium Test,222,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Cardiac Risk Profile,1264,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Complete Blood Count,377,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Creatinine Test,290,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Dengue IgG IgM,575,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Dengue NS1 Antigen,1172,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Diabetes Profile,1289,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,ESR,280,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Fasting Blood Sugar,162,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Ferritin Test,1167,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Fever Profile,944,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Full Body Checkup,1620,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,HIV Test,310,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,HbA1c,383,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Hepatitis B Test,415,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Insulin Test,790,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Iron Profile,755,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Lipid Profile,606,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Liver Function Test,771,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Malaria Parasite Test,614,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,PSA Test,948,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Pap Smear Test,1196,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Post Lunch Blood Sugar,172,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Potassium Test,169,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Pregnancy Test,185,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Prolactin Test,843,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Rheumatoid Factor,534,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Senior Citizen Checkup,2524,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Sodium Test,187,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,T3 T4 TSH,918,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,TSH Test,536,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Thyroid Profile,865,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Triglycerides Test,367,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Typhoid Test,512,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Urine Routine Test,295,Hyderabad,Abids,17.3895,78.4769
Metropolis Healthcare,Vitamin D Test,1002,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Anemia Profile,1429,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Bilirubin Test,266,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Blood Group Test,153,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Blood Sugar Test,183,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,CBC with ESR,598,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,COVID RT-PCR,1172,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,CRP Test,829,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Calcium Test,438,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Cardiac Risk Profile,2558,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Cholesterol Test,318,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Complete Blood Count,526,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Creatinine Test,376,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Dengue IgG IgM,615,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Dengue NS1 Antigen,1394,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Diabetes Profile,1759,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,ESR,174,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Electrolytes Test,836,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Fasting Blood Sugar,81,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Ferritin Test,1025,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Fever Profile,1066,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Full Body Checkup,2507,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,HbA1c,619,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Insulin Test,767,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Lipid Profile,831,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Liver Function Test,978,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Malaria Parasite Test,693,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,PSA Test,768,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Pap Smear Test,819,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Post Lunch Blood Sugar,100,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Potassium Test,211,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Pregnancy Test,341,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Prolactin Test,400,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Rheumatoid Factor,611,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Senior Citizen Checkup,4408,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Sodium Test,170,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,T3 T4 TSH,488,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,TSH Test,475,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Thyroid Profile,695,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Triglycerides Test,400,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Typhoid Test,542,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Uric Acid Test,202,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Urine Routine Test,232,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Vitamin B12 Test,673,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Vitamin D Test,855,Hyderabad,Abids,17.3895,78.4769
Redcliffe Labs,Women Health Checkup,3433,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Anemia Profile,1676,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Bilirubin Test,244,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Blood Group Test,159,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Blood Sugar Test,159,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,CBC with ESR,607,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,CRP Test,504,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Calcium Test,187,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Cardiac Risk Profile,2962,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Cholesterol Test,464,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Creatinine Test,354,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Dengue NS1 Antigen,1289,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Diabetes Profile,1651,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,ESR,166,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Electrolytes Test,476,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Fasting Blood Sugar,143,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Ferritin Test,1022,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,HIV Test,361,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,HbA1c,559,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Iron Profile,1103,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Kidney Function Test,708,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Liver Function Test,1006,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Malaria Parasite Test,456,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,PSA Test,867,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Pap Smear Test,1631,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Post Lunch Blood Sugar,143,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Potassium Test,208,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Pregnancy Test,285,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Prolactin Test,649,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Senior Citizen Checkup,2567,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,TSH Test,572,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Thyroid Profile,611,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Triglycerides Test,309,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Typhoid Test,794,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Uric Acid Test,209,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Vitamin B12 Test,644,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Vitamin D Test,1092,Hyderabad,Abids,17.3895,78.4769
SRL Diagnostics,Women Health Checkup,3157,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Anemia Profile,1779,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Bilirubin Test,409,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Blood Sugar Test,106,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,CBC with ESR,412,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,COVID RT-PCR,637,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,CRP Test,672,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Calcium Test,324,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Cardiac Risk Profile,2778,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Cholesterol Test,281,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Complete Blood Count,368,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Dengue IgG IgM,959,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Dengue NS1 Antigen,1063,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,ESR,265,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Fasting Blood Sugar,175,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Ferritin Test,1152,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Full Body Checkup,2462,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Iron Profile,919,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Kidney Function Test,809,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Lipid Profile,718,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Liver Function Test,801,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Malaria Parasite Test,674,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Pap Smear Test,1080,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Post Lunch Blood Sugar,116,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Prolactin Test,808,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,T3 T4 TSH,871,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Typhoid Test,742,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Urine Routine Test,114,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Vitamin B12 Test,1150,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Vitamin D Test,795,Hyderabad,Abids,17.3895,78.4769
Tapadia Diagnostic Centre,Women Health Checkup,1549,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Anemia Profile,1428,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Blood Group Test,248,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Blood Sugar Test,83,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,COVID RT-PCR,581,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,CRP Test,650,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Calcium Test,237,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Cardiac Risk Profile,2252,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Cholesterol Test,320,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Creatinine Test,415,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Dengue IgG IgM,690,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Dengue NS1 Antigen,934,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Diabetes Profile,1649,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,ESR,128,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Electrolytes Test,774,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Fasting Blood Sugar,125,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Ferritin Test,514,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Fever Profile,1031,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Full Body Checkup,2651,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,HIV Test,498,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,HbA1c,433,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Hepatitis B Test,688,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Iron Profile,1294,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Kidney Function Test,719,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Lipid Profile,484,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,PSA Test,1521,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Pap Smear Test,1685,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Post Lunch Blood Sugar,170,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Potassium Test,316,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Pregnancy Test,300,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Prolactin Test,841,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Rheumatoid Factor,565,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Senior Citizen Checkup,2396,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Sodium Test,238,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,TSH Test,416,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Thyroid Profile,1031,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Triglycerides Test,455,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Typhoid Test,460,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Uric Acid Test,331,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Urine Routine Test,100,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Vitamin B12 Test,972,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Vitamin D Test,1224,Hyderabad,Abids,17.3895,78.4769
Tenet Diagnostics,Women Health Checkup,2854,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Anemia Profile,1792,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Blood Group Test,123,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Blood Sugar Test,199,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,CBC with ESR,439,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,COVID RT-PCR,797,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,CRP Test,450,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Calcium Test,415,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Cardiac Risk Profile,1690,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Cholesterol Test,483,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Complete Blood Count,324,Hyderabad,Abids,17.3895,78.4769
Tesla Diagnostics,Creatinine Test,203,Hyderabad,Abids,17.3895,78.4769
